ms:float,v:float
1267864.5198345184,71.10782
1268583.3098888397,83.47441
1269270.8399295807,87.26867
1270098.9999771118,72.44947
1270911.540031433,73.84273
1271661.5698337555,79.99632
1272380.3598880768,83.47439
1273146.019935608,78.36371
1273989.8099899292,71.10782
1274739.8400306702,79.99632
1275474.2498397827,81.69833
1276224.289894104,79.99628
1277021.1999416351,75.29065
1277771.229982376,79.99628
1278490.0200366974,83.47439
1279255.67984581,78.36371
1280115.089893341,69.81496
1280880.7499408722,78.36371
1281537.0299816132,91.42432
1282349.5700359344,73.84273
1283115.229845047,78.36374
1283865.259885788,79.99628
1284615.2999401093,79.99628
1285427.8399944305,73.84275
1286162.2500419617,81.69833
1286881.029844284,83.47439
1287677.9398918152,75.29063
1288459.2299461365,76.79646
1289162.3899936676,85.32937
1289881.1700344086,83.47439
1290631.199836731,79.99632
1291428.109884262,75.29063
1292146.8999385834,83.47439
1292850.0599861145,85.3294
1293725.1000404358,68.56825
1294584.5098495483,69.81495
1295256.4198970795,89.29817
1295897.0699310303,93.65421
1301287.95003891,81.69836
1302069.2298412323,76.79644
1302834.8898887634,78.36371
1303694.3099498749,69.81495
1311413.4199619293,83.47441
1312225.9500026703,73.84273
1312960.3600502014,81.69833
1313679.1498661041,83.47441
1314429.179906845,79.99628
1315194.8399543762,78.36371
1315944.8800086975,79.99632
1316648.0300426483,85.32937
1317366.819858551,83.47439
1317929.3398857117,106.6617
1318648.129940033,83.47439
1319398.159980774,79.99632
1320179.4500350952,76.79644
1320945.1098442078,78.36371
1321601.3898849487,91.42435
1322367.0499324799,78.36371
1323085.8299732208,83.47439
1331445.590019226,63.99704
1332101.8698215485,91.42432
1332805.0298690796,85.3294
1333508.1899166107,85.32937
1334430.1099777222,65.08173
1335273.9000320435,71.10782
1335992.6798343658,83.47439
1336695.839881897,85.3294
1337477.119922638,76.79644
1338336.5399837494,69.81495
1339117.8200244904,76.79644
1339836.609840393,83.47441
1340664.7698879242,72.44947
1347055.6900501251,69.81495
1347805.7298660278,79.99632
1352696.5799331665,69.81495
1353446.6099739075,79.99628
1354196.6500282288,79.99628
1370291.1398410797,83.47441
1373869.4298267365,87.2687
1374541.3398742676,89.29817
1375213.2499217987,89.2982
1375900.7799625397,87.26867
1376572.6799964905,89.2982
1377228.9600372314,91.42432
1377885.2398395538,91.42435
1378447.7698802948,106.6617
1379072.7999210358,95.99557
1379697.8299617767,95.99557
1380338.4799957275,93.65418
1388745.120048523,78.36371
1389495.1598644257,79.99628
1390213.9399051666,83.47441
1390963.9699459076,79.99628
1391745.2600002289,76.79644
1392542.17004776,75.29065
1393245.3298568726,85.32937
1393979.7399044037,81.69833
1394745.3999519348,78.36374
1395401.6799926758,91.42432
1396136.090040207,81.69833
1396886.1198425293,79.99632
1397651.7798900604,78.36371
1398354.9399375916,85.32937
1399104.9799919128,79.99632
1399886.2600326538,76.79644
1400667.5498485565,76.79644
1401401.9598960876,81.69836
1402167.6199436188,78.36371
1402964.52999115,75.29063
1403777.0700454712,73.84273
1404527.0998477936,79.99628
1405277.1399021149,79.99632
1406042.799949646,78.36371
1406808.4599971771,78.36371
1407574.1200447083,78.36374
1413808.7799549103,76.79646
1414621.3200092316,73.84273
1415402.6098251343,76.79644
1416105.759859085,85.32937
1416855.7999134064,79.99632
1417605.8299541473,79.99628
1418277.7400016785,89.29817
1418996.5200424194,83.47441
1419762.179851532,78.36371
1420621.5999126434,69.81495
1421387.2599601746,78.36371
1422262.3000144958,68.56825
1423137.3398303986,68.56825
1423934.2498779297,75.29065
1424824.9199390411,67.3653
1425699.9599933624,68.56825
1426465.6200408936,78.36371
1427246.9098567963,76.79644
1428028.1898975372,76.79644
1428809.4799518585,76.79646
1429543.8899993896,81.69833
1430309.5500469208,78.36371
1431137.7098560333,72.44947
1431903.3699035645,78.36374
1432637.7799510956,81.69833
1433387.8099918365,79.99628
1434169.1000461578,76.79646
1434934.7598552704,78.36371
1435669.1699028015,81.69833
1436419.2099571228,79.99628
1437278.620004654,69.81496
1438122.4098205566,71.10782
1438934.949874878,73.84273
1439653.729915619,83.47439
1440403.7599563599,79.99628
1441138.170003891,81.69836
1441950.7098197937,73.84273
1442716.3698673248,78.36371
1443450.779914856,81.69836
1444232.0699691772,76.79644
1445122.7300167084,67.3653
1445997.769832611,68.56825
1446763.4298801422,78.36371
1447513.4699344635,79.99628
1448310.3799819946,75.29065
1449122.920036316,73.84273
1449888.5798454285,78.36371
1450622.9898929596,81.69833
1451529.279947281,66.20383
1452357.439994812,72.44947
1453107.4800491333,79.99632
1453904.3898582458,75.29063
1454732.549905777,72.44947
1455498.209953308,78.36371
1456295.1300144196,75.29065
1457123.289823532,72.44947
1457935.8298778534,73.84273
1458685.8599185944,79.99628
1459467.1499729156,76.79644
1460310.940027237,71.10782
1461076.5998363495,78.36374
1461857.8798770905,76.79644
1462686.049938202,72.44947
1463514.209985733,72.44947
1464264.240026474,79.99632
1465076.7798423767,73.84273
1465889.319896698,73.84273
1466670.6099510193,76.79644
1467436.2699985504,78.36371
1468217.5500392914,76.79646
1469045.7198619843,72.44947
1469795.7499027252,79.99628
1470561.4099502563,78.36371
1471358.3199977875,75.29065
1472077.1100521088,83.47439
1472842.7698612213,78.36371
1473624.0499019623,76.79644
1474389.7099494934,78.36374
1475124.1199970245,81.69833
1475905.4100513458,76.79644
1476717.9498672485,73.84273
1477421.0999011993,85.3294
1478139.8899555206,83.47439
1478889.9199962616,79.99632
1479639.960050583,79.99628
1480343.109846115,85.32937
1481093.1499004364,79.99632
1481874.4399547577,76.79644
1482671.3500022888,75.29063
1483390.1300430298,83.47439
1484093.2898521423,85.3294
1484858.9498996735,78.36371
1485593.3599472046,81.69833
1491343.6198234558,81.69833
1492046.779870987,85.3294
1492812.439918518,78.36371
1493624.9799728394,73.84273
1494359.3900203705,81.69836
1495156.299829483,75.29063
1495953.2098770142,75.29063
1496656.3699245453,85.32937
1497406.3999652863,79.99632
1498125.1900196075,83.47439
1498890.84982872,78.36371
1504641.10994339,75.29063
1505344.269990921,85.3294
1506094.3100452423,79.99628
1506828.7198543549,81.69833
1512016.459941864,83.47441
1512766.489982605,79.99628
1513485.270023346,83.47439
1514204.0598392487,83.47441
1514922.8398799896,83.47439
1515657.2499275208,81.69833
1516344.7799682617,87.2687
1517094.820022583,79.99628
1517891.7298316956,75.29063
1524563.9100074768,93.65418
1525220.1900482178,91.42435
1525907.7198505402,87.26867
1526626.5099048615,83.47441
1527329.6699523926,85.32937
1528001.5699863434,89.2982
1528704.7300338745,85.32937
1529454.759836197,79.99628
1530220.419883728,78.36374
1530923.5799312592,85.32937
1531626.7399787903,85.32937
1532345.5200195312,83.47441
1533095.559835434,79.99628
1533767.4598693848,89.2982
1534470.619916916,85.32937
1535267.529964447,75.29063
1536033.1900119781,78.36371
1536830.109834671,75.29065
1540564.6498203278,81.69833
1541314.689874649,79.99632
1542080.3499221802,78.36371
1542799.1299629211,83.47439
1543502.2900104523,85.3294
1544330.4498195648,72.44947
1545080.489873886,79.99628
1545799.269914627,83.47439
1546564.9299621582,78.36374
1547471.2200164795,66.20383
1555205.960035324,79.99628
1556127.8698444366,65.08173
1557018.539905548,67.3653
1557799.8299598694,76.79644
1558612.3600006104,73.84273
1559581.1598300934,61.93262
1560440.5698776245,69.81495
1582972.8698730469,87.26867
1583707.279920578,81.69836
1587973.0999469757,73.84273
1588770.0099945068,75.29063
1589801.3098239899,58.17913
1590957.6098918915,51.88948
1591801.3999462128,71.10782
1597457.909822464,79.99632
1598270.4498767853,73.84273
1599098.6099243164,72.44947
1599848.6499786377,79.99628
1600645.5600261688,75.29063
1601426.8498420715,76.79646
1602270.6398963928,71.10782
1603005.049943924,81.69833
1603786.329984665,76.79644
1604614.490032196,72.44949
1605395.7798480988,76.79644
1606223.9398956299,72.44947
1607083.3599567413,69.81495
1607864.6500110626,76.79644
1608645.9300518036,76.79644
1609427.2198677063,76.79646
1610286.6299152374,69.81495
1611052.2899627686,78.36371
1611833.5800170898,76.79644
1612692.9898262024,69.81495
1613489.9098873138,75.29063
1614239.9399280548,79.99632
1615005.599975586,78.36371
1615802.510023117,75.29063
1616599.4198322296,75.29063
1617333.8298797607,81.69836
1618115.119934082,76.79644
1618943.2799816132,72.44947
1619896.4500427246,62.94791
1620646.4898586273,79.99628
1621459.0198993683,73.84273
1622365.31996727,66.20383
1623193.480014801,72.44949
1623974.7698307037,76.79644
1624771.6798782349,75.29063
1625631.089925766,69.81495
1626459.2599868774,72.44947
1627209.2900276184,79.99628
1627974.949836731,78.36374
1628771.859884262,75.29063
1629584.3999385834,73.84273
1630225.0599861145,93.65421
1630943.8400268555,83.47439
1631693.8698291779,79.99628
1632600.1698970795,66.20383
1633490.8299446106,67.3653
1634256.4899921417,78.36374
1634990.9000396729,81.69833
1635865.9398555756,68.56825
1636865.9899234772,59.99723
1637662.8999710083,75.29063
1638444.1900253296,76.79644
1639225.469827652,76.79644
1640069.2598819733,71.10782
1640772.4199295044,85.3294
1641491.1999702454,83.47439
1645788.2800102234,71.10783
1646522.689819336,81.69833
1647382.099866867,69.81495
1648257.1399211884,68.56825
1648991.5499687195,81.69833
1649788.4600162506,75.29063
1659242.019891739,79.99628
1659945.17993927,85.3294
1660679.5899868011,81.69833
